fixture_id,home_team_winning_odd,away_team_winning_odd
1018258,1.621176470588235,4.811764705882353
1100277,4.732941176470589,1.91235294117647
1148559,3.875384615384615,1.76
1148561,1.334615384615385,7.126923076923077
1148562,1.432307692307692,5.663846153846153
1149780,2.558823529411764,2.427647058823529
1150127,1.550666666666667,4.570666666666667
1150129,2.198125,3.026875
1150130,2.556666666666667,2.414666666666667
1150131,2.392,2.700666666666666
1150964,1.370625,7.004375
1151847,1.132666666666667,14.34333333333333
1151848,1.095333333333333,15.96
1151849,2.084,3.088
1151850,2.845333333333333,2.105333333333333
1154025,2.166,2.676
1158385,1.748235294117647,5.026470588235294
1158386,2.437058823529412,3.211176470588236
1158389,1.986470588235294,4.273529411764706
1158390,2.8,2.67875
1158392,2.222941176470588,3.395882352941176
1158395,1.602941176470588,5.567058823529412
1158397,2.144,3.711333333333334
1159907,2.966,2.332
1159912,2.06,3.68
1159915,1.367142857142857,7.100000000000001
1161512,1.644117647058823,4.87764705882353
1164847,1.190588235294118,11.26823529411765
1164848,1.13875,14.74875
1164849,10.95125,1.175625
1164850,1.158125,15.714375
1164851,2.950625,2.129375
1165046,2.361333333333334,2.463333333333333
1165759,1.596153846153846,4.186923076923077
1167184,1.353529411764706,7.312352941176471
1167185,2.215882352941176,3.077058823529412
1167186,3.533529411764706,1.935882352941176
1167187,2.428235294117647,2.657647058823529
1167351,2.445333333333333,2.542
1167352,1.742,4.065333333333333
1168644,3.218235294117647,2.004117647058823
1168645,5.436153846153847,1.535384615384615
1168646,1.844615384615385,3.640769230769231
1169381,1.916153846153846,3.073076923076923
1172877,2.243636363636364,3.133636363636363
1172879,1.706,4.451
1172959,1.571764705882353,5.833529411764706
1172960,5.204117647058824,1.632941176470588
1172961,2.789411764705882,2.704705882352942
1172962,1.445882352941176,7.271176470588236
1173005,1.750588235294118,5.162352941176471
1173006,5.771176470588236,1.58
1173007,4.67,1.883529411764706
1181138,1.563333333333333,5.325
1181139,1.438333333333333,5.794166666666666
1181144,1.288333333333333,8.6325
1181330,3.068,2.138
1182884,2.39,3.01875
1183323,1.644705882352941,5.526470588235294
1183324,2.801176470588235,2.671764705882353
1183328,1.400588235294117,7.685294117647059
1183490,3.545,2.150625
1187826,18.66666666666667,1.11
1189857,4.87235294117647,1.798823529411765
1190679,2.984705882352941,1.99235294117647
1190680,2.297058823529412,2.497647058823529
1190681,1.5225,5.07625
1190894,2.866470588235294,2.152352941176471
1190895,1.765294117647059,3.625882352941177
1190896,1.757647058823529,3.91
1190897,4.705294117647059,1.565294117647059
1190954,2.651176470588235,2.295294117647059
1201272,6.151176470588235,1.443529411764706
1201298,5.051764705882353,1.520588235294118
1201299,32.78294117647059,1.027647058823529
1201301,6.24,1.428571428571429
1201302,3.035714285714286,2.16
1201338,1.71,4.326875
1202880,1.547692307692308,5.316923076923077
1205933,2.015625,4.09
1205937,1.74625,4.798125
1205940,2.244375,3.2075
1205943,1.925,4.154375
1207541,3.055882352941177,2.124705882352941
1207542,1.48,5.193076923076924
1207545,1.67625,4.23375
1209926,2.163529411764706,2.933529411764706
1210944,2.77875,2.06375
1210945,4.47125,1.53875
1210946,1.35375,5.8625
1210947,1.5675,4.155
1210949,2.575833333333333,2.240833333333333
1211183,3.0175,1.970833333333333
1211664,1.584375,4.820625
1211665,1.9775,3.513125
1211666,2.45,2.486875
1212372,11.35294117647059,1.211176470588235
1212373,1.379411764705882,6.397058823529412
1212374,1.887058823529412,3.392352941176471
1212375,3.681176470588235,1.871176470588235
1212376,2.013529411764706,3.335882352941177
1212377,1.155882352941176,12.34352941176471
1215528,2.675833333333333,2.271666666666667
1215529,1.623333333333333,4.493333333333333
1215530,1.455833333333333,5.436666666666667
1215531,2.065384615384615,2.914615384615385
1215693,2.482666666666667,2.425333333333334
1215694,1.689333333333333,4.26
1216517,1.5,1.5
1216519,2.162941176470588,3.118823529411765
1216522,2.337058823529412,2.751764705882353
1216524,2.13625,3.1625
1216525,1.5,1.5
1217067,1.71,4.604117647058823
1217068,1.571764705882353,5.459411764705883
1217069,2.562352941176471,2.605882352941176
1217070,1.932352941176471,3.521764705882353
1217071,1.5,1.5
1217073,1.730588235294118,4.460588235294118
1217074,1.969411764705882,3.52
1217075,2.161764705882353,3.19
1217076,2.174117647058824,3.147647058823529
1217077,2.731176470588235,2.497647058823529
1217588,1.718823529411765,4.967058823529412
1217589,2.495882352941177,3.097647058823529
1217590,1.712941176470588,4.78235294117647
1219358,1.378,6.090999999999999
1219362,3.296,1.972
1220639,2.583529411764706,2.527058823529412
1221340,3.161764705882353,2.098823529411765
1221499,4.563529411764706,1.649411764705882
1221712,2.0125,3.05125
1221713,3.75375,1.74375
1221714,1.519166666666667,4.711666666666667
1221715,1.823636363636363,3.440909090909091
1221716,1.42,5.555
1221918,3.758125,1.8675
1221919,2.814375,2.299375
1221920,1.68,4.36
1221921,1.864375,3.570625
1221977,2.962,2.14
1222103,1.91,3.684285714285714
1223022,1.972857142857143,3.025
1223026,1.206153846153846,9.669230769230769
1223029,2.36,2.377857142857143
1223162,1.564117647058824,5.392941176470589
1223166,2.126470588235294,3.385882352941177
1223283,1.9925,2.880833333333333
1223284,1.316153846153846,6.73
1223418,2.14,2.699230769230769
1223420,1.607692307692308,4.258461538461538
1223423,2.624615384615384,2.223846153846154
1224540,1.909166666666667,3.009166666666667
1225976,1.561666666666667,5.736666666666667
1225978,1.731666666666667,4.5
1225979,2.071666666666667,3.576666666666667
1225982,1.408333333333333,7.118333333333333
1225984,2.713333333333333,2.541666666666667
1226475,1.2625,10.64166666666667
1226883,1.746153846153846,3.650769230769231
1226885,1.925384615384615,3.141538461538462
1226888,2.433846153846154,2.445384615384615
1227367,2.56,2.343076923076923
1227369,3.92,1.688571428571429
1227370,2.085714285714286,2.884285714285714
1229755,1.166666666666667,11.46666666666667
1230028,5.353,1.432
1230032,1.345,6.418000000000001
1230033,1.593333333333333,4.316666666666666
1230333,1.489,5.02
1230335,2.488571428571429,2.367142857142857
1230336,2.555,2.309
1230485,2.364,2.519
1230490,2.475384615384615,2.361538461538462
1230493,2.578461538461539,2.325384615384615
1230860,3.834615384615385,1.727692307692308
1230861,1.353846153846154,6.263846153846155
1231487,2.407058823529412,2.882941176470588
1231492,2.660588235294117,2.488823529411765
1232615,3.223846153846154,2.129230769230769
1234130,3.11375,2.198125
1234131,1.808571428571428,4.030714285714286
1234132,2.857333333333334,2.314
1234188,1.783529411764706,5.154117647058824
1234276,2.544,3.0
1235091,1.755714285714286,3.628571428571429
1237200,1.273333333333333,8.805555555555555
1238311,2.219411764705883,2.907647058823529
1238315,1.41125,5.878125
1238316,1.940588235294118,3.381764705882353
1238318,2.504117647058823,2.544117647058823
1238599,1.782941176470588,3.791176470588236
1238645,2.823571428571429,2.241428571428572
1238864,1.446470588235294,6.038823529411765
1238871,1.951764705882353,3.344117647058824
1238933,2.113529411764706,2.999411764705882
1238960,2.871764705882353,2.238235294117647
1239462,2.817647058823529,2.411764705882353
1240054,2.181538461538461,2.711538461538462
1240055,2.495384615384615,2.289230769230769
1240056,2.049230769230769,2.994615384615384
1240057,2.286153846153846,2.747692307692307
1240058,2.146923076923077,2.724615384615385
1240059,2.162307692307692,2.683076923076923
1240060,1.729230769230769,3.578461538461538
1240061,2.211538461538462,2.775384615384615
1240062,1.456923076923077,4.898461538461539
1240314,1.914705882352941,4.59235294117647
1240316,1.251176470588235,11.47
1240317,2.050588235294118,4.195294117647059
1240657,3.49,1.916666666666667
1243228,1.420666666666667,5.757333333333333
1243229,2.98,2.158666666666667
1243232,4.24,1.691333333333333
1243234,1.784,3.804666666666667
1243235,2.076666666666667,3.109333333333333
1243553,3.737333333333333,1.696
1243554,3.710666666666667,1.838666666666667
1243555,3.727333333333333,1.765333333333333
1243556,2.925714285714286,2.092142857142857
1243557,1.616666666666667,4.444666666666667
1243560,7.338666666666667,1.324666666666667
1244137,3.025333333333334,2.071333333333333
1244138,2.532,2.378
1244139,2.113333333333333,2.901333333333334
1244143,2.129333333333333,2.884
1244725,1.539,4.415
1245227,1.353333333333333,6.459166666666667
1245271,1.783333333333333,3.753333333333333
1245511,2.176470588235294,3.295294117647059
1245695,1.891333333333333,3.380666666666667
1245698,1.885333333333333,3.493333333333333
1248827,2.345,2.56
1249150,2.440666666666667,2.412666666666667
1249151,1.46,5.518666666666666
1249417,2.910588235294117,2.371176470588235
1249418,3.449411764705882,2.05235294117647
1249420,4.55,1.771764705882353
1249423,2.696470588235294,2.71764705882353
1249426,2.705294117647059,2.608235294117647
1249800,1.435294117647059,6.898235294117647
1249802,2.07,3.068823529411765
1249803,2.154705882352941,3.245294117647059
1250181,2.612352941176471,2.707058823529412
1250184,3.292941176470588,2.125294117647059
1251162,3.380588235294117,1.936470588235294
1251164,2.783529411764706,2.204705882352941
1251289,7.7125,1.273125
1251293,3.522941176470588,1.835882352941177
1253703,1.77,3.885
1253704,3.061666666666667,2.0475
1253706,2.78,2.1875
1253709,1.936923076923077,3.318461538461539
1253710,1.939166666666667,3.115833333333333
1253711,1.935454545454545,3.163636363636364
1253712,1.829166666666667,3.728333333333333
1254762,2.695625,2.38125
1256788,1.786923076923077,3.486153846153846
1256792,1.8825,3.349166666666667
1256793,2.1075,2.829166666666667
1256794,2.09,2.872857142857143
1256795,2.233571428571429,2.603571428571429
1256796,3.329166666666667,1.909166666666667
1256797,2.656666666666667,2.225
1256988,2.2775,2.52875
1257276,3.090714285714286,1.983571428571429
1257277,2.242142857142857,2.690714285714286
1257278,2.126428571428571,3.0
1257281,1.776153846153846,3.687692307692307
1257282,2.08,3.035833333333333
1257285,2.608333333333333,2.2775
1257420,2.1825,2.83125
1257692,1.386363636363636,6.115454545454545
1257694,3.350909090909091,1.878181818181818
1257695,1.918333333333333,3.209166666666667
1257697,2.939090909090909,2.080909090909091
1257699,2.116363636363637,2.887272727272727
1257700,2.063846153846154,2.787692307692308
1257702,2.440909090909091,2.352727272727273
1262788,2.281538461538462,2.671538461538461
1263504,2.131333333333333,3.488
1263507,2.036470588235294,3.54764705882353
1263508,2.13875,3.37625
1263883,1.5,6.367647058823529
1263885,2.002941176470588,3.589411764705882
1263886,1.8025,4.205
1263890,2.71764705882353,2.6
1264247,1.762307692307692,5.033846153846154
1268398,1.38125,7.50625
1268400,1.22875,10.30625
1271858,1.708888888888889,4.286666666666666
1272171,2.468333333333333,2.586666666666666
1273085,2.279,2.897
1274498,1.374285714285714,9.257142857142856
1274503,1.866666666666667,4.192222222222222
1275837,3.064285714285714,1.858571428571429
1276065,1.665,4.728
1276611,1.5925,5.244166666666667
1280955,3.021,2.567
1281262,2.532222222222222,2.606666666666667
1281264,1.872222222222222,3.828888888888889
1281868,3.970833333333333,1.804166666666667
1281869,1.349166666666667,8.096666666666666
1281874,2.188461538461538,2.989166666666666
1282319,2.029166666666666,3.638333333333333
1282320,1.668181818181818,5.108181818181818
1282321,1.740833333333333,4.72
1282322,1.637777777777778,5.523333333333333
1282324,1.372727272727273,8.677272727272728
1282325,2.058333333333333,3.685833333333334
1282326,1.912727272727273,3.843636363636364
1283485,1.574545454545454,5.045454545454546
1283486,1.983636363636364,3.525454545454545
1283489,2.198181818181818,3.173636363636364
1285335,2.0175,3.37
1285336,2.113333333333333,3.223333333333333
1287709,1.4525,4.7925
1289744,1.64,4.185
1289750,1.693333333333333,3.7
1293474,2.059375,3.080625
1293475,1.240666666666667,9.256666666666666
1293922,1.761666666666667,4.435
1293999,2.177692307692308,3.038461538461538
1296250,2.02,2.901818181818182
1297707,4.135454545454546,1.556363636363636
1299500,1.335,7.5125
1299638,1.668,4.472
1299773,2.118666666666667,3.109333333333333
1299775,1.571,5.096
1299952,1.037142857142857,28.60071428571428
1299953,5.666666666666667,50.5
1299954,1.801875,3.758125
1299955,1.01,54.4
1299956,1.557142857142857,5.297857142857143
1299957,2.53375,2.549375
1300459,1.922,3.569333333333333
1300460,1.854375,3.766875
1300461,1.527333333333333,5.693333333333333
1300463,1.7425,4.213333333333334
1300464,2.436666666666667,2.535
1300465,2.813333333333333,2.234166666666666
1300469,1.782727272727273,3.947272727272727
1300744,1.8675,3.13375
1300869,1.656666666666667,4.987777777777778
1301701,2.986363636363636,2.038181818181818
1301702,2.84,2.408
1301703,1.246666666666667,10.44333333333333
1301704,2.025,3.232
1301705,1.904,4.133
1301706,2.035,3.271
1304464,1.296875,7.71875
1304465,1.563125,5.25375
1304466,1.46125,5.0675
1304469,1.410625,6.706875
1305981,2.695,2.251666666666666
1306802,1.61,5.826923076923077
1307865,1.825555555555556,4.627777777777777
1307867,2.408888888888889,2.78
1307868,2.307142857142857,3.014285714285715
1309673,3.525555555555556,2.078888888888889
1309863,2.083125,3.1675
1309865,1.895,3.75625
1309866,1.861875,3.601875
1309867,2.190625,2.83375
1309868,2.44,2.582941176470588
1309869,2.970588235294118,2.146470588235294
1309870,2.80375,2.2625
1309872,2.312727272727273,2.580909090909091
1309873,1.94375,3.420625
1309874,3.675,1.75875
1309876,1.581875,4.5725
1309877,3.847857142857143,1.715
1309878,1.33625,7.078125
1309879,1.574705882352941,4.75764705882353
1309880,2.84875,2.155
1309881,6.85375,1.34125
1309882,1.290625,8.060625
1309883,1.455625,5.529375
1309884,4.579375,1.58
1309885,1.300588235294118,7.302352941176471
1309886,3.124,1.992666666666667
1309887,1.95375,3.290625
1309888,1.465,5.7225
1309889,2.030625,3.22625
1309890,4.65625,1.50625
1309891,1.261875,8.4725
1309906,6.344615384615385,1.373076923076923
1310426,3.244375,2.201875
1310428,1.9975,3.644375
1310429,2.172,3.245333333333333
1310430,2.403125,2.84625
1310650,1.477272727272727,6.896363636363636
1310837,1.4675,6.270625
1310991,1.485,5.609999999999999
1311064,2.314375,3.010625
1311140,2.006666666666666,3.805
1311141,2.060909090909091,3.511818181818182
1311145,1.908666666666667,3.392666666666666
1311214,3.72,1.88
1311215,2.3225,2.99
1311217,2.69,2.56
1311218,1.34,8.633333333333333
1311320,2.455714285714286,2.959285714285714
1311321,2.420714285714286,2.794999999999999
1018244,2.4275,2.706875
1018245,1.28,8.05125
1018246,3.676,1.877333333333333
1018248,1.083125,19.408125
1018249,4.79375,1.661875
1018250,1.600625,4.64
1018251,4.989375,1.61375
1018252,1.283529411764706,8.211764705882352
1018253,1.04875,26.326875
1018254,21.98,1.06125
1018255,1.583125,4.8575
1018256,34.59090909090909,1.022727272727273
1018257,2.943125,2.2125
1100276,6.427647058823529,1.575294117647059
1149777,1.864375,3.820625
1149778,3.173125,2.075625
1149779,1.43375,5.979375
1159909,3.4,2.077272727272728
1159914,2.264166666666667,3.015454545454546
1165760,2.314545454545454,2.458181818181818
1167183,2.222352941176471,2.908823529411765
1167350,2.222941176470588,2.956470588235294
1167503,1.614705882352941,5.22
1167521,2.33235294117647,2.883529411764706
1169027,1.855714285714286,3.625
1169030,2.299285714285714,2.832857142857143
1172911,1.66,5.304375
1172912,2.268235294117647,3.222352941176471
1172913,2.983529411764706,2.456470588235294
1172914,1.280588235294118,10.50470588235294
1172957,9.678235294117647,1.285294117647059
1172958,4.93,1.659411764705882
1173003,3.158235294117647,2.424117647058824
1173004,2.467058823529412,2.763529411764706
1181331,1.410625,7.026875
1181332,1.369333333333333,8.175333333333333
1182883,2.479285714285715,2.891428571428571
1183322,2.065882352941177,3.803529411764706
1191277,1.936923076923077,3.221538461538462
1201267,3.425882352941176,2.029411764705882
1201270,3.628235294117647,1.984117647058823
1201271,1.83,3.948823529411765
1201297,6.77625,1.435
1201300,9.398,1.221333333333333
1206239,1.98,3.804615384615385
1207516,6.941176470588236,1.307058823529412
1210943,1.524,4.424
1211176,2.307,2.507
1211177,4.147,1.625
1211178,1.441428571428572,5.607142857142857
1211179,1.316,6.895
1211669,2.142,3.009333333333333
1215527,1.992222222222222,3.202222222222222
1215690,1.849285714285714,3.720714285714286
1215691,1.658571428571429,4.592142857142858
1215692,2.661428571428571,2.377142857142857
1217591,2.522352941176471,3.204705882352942
1219361,4.197272727272727,1.687272727272727
1219364,1.472727272727273,5.576363636363636
1222105,2.649285714285714,2.505
1222106,2.092142857142857,3.139285714285715
1223027,1.764,3.634
1223164,2.80875,2.47125
1223282,2.255555555555556,2.617777777777778
1223421,1.315,6.505
1227128,2.545,2.245
1227363,2.437272727272727,2.404545454545454
1227364,2.401818181818182,2.404545454545454
1227484,1.680909090909091,3.928181818181818
1227705,1.695,3.72
1230486,1.989166666666667,3.083333333333333
1230487,3.04,2.006666666666666
1231486,2.457647058823529,2.740588235294117
1234129,1.688666666666667,4.616
1234229,1.437333333333333,7.779333333333333
1240315,2.283076923076923,3.202307692307692
1240318,2.2025,3.275833333333333
1240321,1.203076923076923,12.16923076923077
1243236,1.815333333333333,3.757333333333333
1243552,2.207333333333333,2.796
1244145,1.558666666666667,4.671333333333333
1245510,3.152352941176471,2.16764705882353
1245699,1.827692307692308,3.653076923076923
1249148,2.135,2.832857142857143
1249149,2.870666666666667,2.089333333333333
1249425,2.619411764705883,2.734117647058823
1249797,1.652,5.206
1249801,1.768235294117647,4.354117647058823
1249806,1.375294117647059,7.080588235294118
1250180,1.692941176470588,4.624117647058823
1251165,6.170625,1.390625
1254662,6.76875,1.39875
1263884,2.352941176470588,3.026470588235294
1268370,1.36,6.531538461538461
1268401,1.455714285714286,5.862857142857143
1268402,1.93,3.667142857142857
1268558,2.208888888888889,3.086666666666667
1282560,2.336666666666666,2.891666666666667
1282564,2.022857142857143,3.33
1282565,1.661666666666666,4.568333333333333
1283598,1.011538461538461,46.61538461538461
1283950,2.544,2.187
1284248,2.551428571428571,2.261428571428572
1296246,4.8,1.530909090909091
1296247,1.522,4.728
1296248,1.852,3.287
1296809,2.02625,3.0925
1297346,3.065,2.15
1299772,2.424444444444445,2.587777777777778
1300457,1.915,3.6075
1300458,2.143333333333333,3.01
1301633,1.963571428571429,3.650714285714286
1301699,1.359,7.27
1301700,1.379,6.855
1304463,2.234285714285714,2.987857142857143
1304467,3.467857142857143,1.932142857142857
1304468,1.909285714285714,3.566428571428571
1305654,1.944545454545455,3.689090909090909
1305655,1.269090909090909,8.69909090909091
1306803,2.317272727272727,3.062727272727273
1307191,2.47375,2.66875
1307194,2.028571428571428,3.092857142857143
1307195,2.113333333333333,3.031666666666667
1307197,2.12125,3.28
1310424,2.04125,3.555
1310425,1.350625,8.633125
1310989,1.51,5.201428571428572
1311137,1.692,4.547
1311138,2.241,3.042
1311139,2.177,3.172
1311197,2.358333333333333,2.67
1311206,1.43125,5.63125
1311209,1.165,11.55
1311210,1.281428571428572,8.457142857142857
1311220,6.071666666666666,1.425
1311312,2.098571428571428,3.34
1311313,1.612857142857143,5.19
1018244,2.548125,2.56875
1018245,1.309375,7.540625
1018246,3.69,1.868666666666667
1018248,1.07625,20.010625
1018249,4.7525,1.6625
1018250,1.60125,4.633125
1018251,4.940625,1.618125
1018252,1.297058823529412,7.990588235294118
1018253,1.046875,26.56375
1018254,21.595625,1.061875
1018255,1.495625,5.545
1018256,34.59090909090909,1.022727272727273
1018257,2.75,2.2
1100276,5.883529411764705,1.651764705882353
1167350,2.355294117647059,2.724705882352941
1169027,1.829166666666667,3.723333333333333
1169030,2.210833333333333,2.970833333333333
1172911,1.6775,5.06
1172912,2.25764705882353,3.202941176470588
1172913,2.835294117647059,2.554705882352941
1172914,1.301176470588235,9.467058823529412
1172957,9.187058823529412,1.29
1172958,4.944705882352942,1.643529411764706
1173003,3.089411764705883,2.399411764705882
1173004,2.389411764705882,2.834117647058823
1181332,1.463076923076923,6.902307692307692
1182883,2.445357142857143,2.937142857142857
1183322,2.058823529411764,3.782941176470588
1191277,1.765,3.790999999999999
1201267,2.988823529411765,2.229411764705882
1201270,3.628125,1.963125
1201271,1.8275,3.96
1201297,5.836666666666667,1.51
1201300,10.61357142857143,1.195714285714286
1206239,2.004545454545454,3.768181818181819
1211179,1.317777777777778,6.927777777777778
1211669,2.119333333333333,2.983333333333333
1215527,1.985555555555556,3.191111111111111
1215690,1.839166666666667,3.775833333333333
1215691,1.668333333333333,4.620833333333334
1215692,2.6725,2.389166666666667
1217591,2.538235294117647,3.186470588235294
1219361,4.3,1.678
1219364,1.517,5.241
1222105,2.705833333333333,2.4225
1222106,2.104166666666667,3.135833333333334
1223027,1.763,3.635
1223164,2.941875,2.374375
1227364,2.401818181818182,2.404545454545454
1227705,1.7,3.741111111111111
1231486,2.480588235294118,2.707647058823529
1234229,1.477333333333333,7.083333333333333
1240315,2.283076923076923,3.202307692307692
1240318,2.106363636363636,3.239090909090909
1240321,1.179230769230769,13.67307692307692
1243236,1.779166666666667,3.8975
1243552,1.874615384615385,3.480769230769231
1249148,2.030769230769231,3.012307692307693
1249149,2.957857142857143,2.039285714285714
1249797,1.652,5.206
1249801,1.777333333333333,4.353333333333333
1249806,1.377333333333333,7.292666666666666
1250180,1.692666666666667,4.691333333333334
1254662,6.80625,1.39875
1268370,1.408888888888889,6.131111111111111
1299772,2.4275,2.58375
1300458,2.096,3.138
1301633,1.711818181818182,4.388181818181819
1301699,1.372222222222222,7.108888888888888
1301700,1.414444444444444,6.361111111111111
1304463,2.275833333333333,2.975833333333334
1304467,3.3725,1.999166666666667
1304468,1.9425,3.5125
1305654,1.947777777777778,3.546666666666667
1305655,1.255555555555556,8.514444444444443
1310425,1.36,8.3925
1310989,1.507142857142857,5.215714285714285
1311137,1.694444444444444,4.552222222222222
1311138,2.24,3.046666666666667
